TransactionID,CustomerID,CartStartTimestamp,TransactionTimestamp,TransactionDuration,ProductPurchased,Quantity,PaymentMethod,DeviceUsed,BrowserUsed,IPAddress,SuspiciousFlag,Abandoned,DeliveryStatus,ExpectedDeliveryDate,Discount,Region
TRANS_388131,CUST_5956,11/1/2024,11/2/2024,418,PROD_0027,4,Bank Transfer,Desktop,Chrome,29.167.23.83,False,No,Cancelled,11/16/2024,0.11,Asia Pacific
TRANS_557814,CUST_3107,11/10/2024,11/11/2024,567,PROD_0032,1,Credit Card,Desktop,Safari,92.61.20.210,False,No,Cancelled,11/22/2024,0.18,Asia Pacific
TRANS_318609,CUST_9451,11/24/2024,11/25/2024,640,PROD_0044,1,Credit Card,Tablet,Safari,79.250.224.225,True,No,Delivered,11/26/2024,0.12,Africa
TRANS_416237,CUST_8814,11/4/2024,11/5/2024,333,PROD_0048,1,Credit Card,Desktop,Edge,195.112.155.171,True,No,Pending,11/24/2024,0.03,Europe
TRANS_236071,CUST_7675,11/4/2024,11/5/2024,477,PROD_0004,2,PayPal,Mobile,Chrome,155.106.136.109,False,No,Delivered,11/6/2024,0.18,Asia Pacific
TRANS_221632,CUST_5379,11/8/2024,11/9/2024,416,PROD_0044,1,PayPal,Mobile,Chrome,243.147.202.139,False,No,Cancelled,11/14/2024,0.06,Asia Pacific
TRANS_155490,CUST_1294,11/9/2024,11/10/2024,430,PROD_0009,1,PayPal,Desktop,Firefox,103.230.130.246,True,No,Delivered,11/21/2024,0.16,Africa
TRANS_658485,CUST_2708,11/1/2024,11/2/2024,667,PROD_0018,1,Mobile Payment,Desktop,Safari,183.204.109.124,True,No,Delivered,11/13/2024,0.2,Africa
TRANS_408567,CUST_1522,11/4/2024,11/5/2024,705,PROD_0001,2,PayPal,Tablet,Safari,143.85.34.161,True,No,Delivered,11/6/2024,0.18,Asia Pacific
TRANS_678991,CUST_9140,11/21/2024,11/22/2024,961,PROD_0031,3,Bank Transfer,Desktop,Firefox,45.197.112.102,False,No,Pending,11/27/2024,0.1,Asia Pacific
TRANS_300550,CUST_3666,11/3/2024,11/4/2024,111,PROD_0017,3,Credit Card,Tablet,Chrome,60.37.170.133,True,No,Pending,11/9/2024,0.06,Asia Pacific
TRANS_378033,CUST_8599,11/2/2024,11/3/2024,569,PROD_0024,2,Bank Transfer,Tablet,Safari,137.229.68.164,False,No,Delivered,11/22/2024,0.11,Africa
TRANS_815555,CUST_7505,10/31/2024,11/1/2024,863,PROD_0021,2,Credit Card,Desktop,Chrome,73.190.16.12,True,No,Cancelled,11/25/2024,0.2,Europe
TRANS_759226,CUST_6841,11/1/2024,11/2/2024,447,PROD_0038,2,Mobile Payment,Mobile,Edge,166.108.70.183,False,No,Pending,11/13/2024,0.02,Europe
TRANS_892823,CUST_6691,11/19/2024,11/20/2024,157,PROD_0027,5,Bank Transfer,Tablet,Chrome,170.233.113.66,False,No,Delivered,11/26/2024,0.12,Europe
TRANS_562825,CUST_7868,11/2/2024,11/3/2024,914,PROD_0024,2,PayPal,Tablet,Edge,66.52.222.190,True,No,Pending,11/4/2024,0.11,Africa
TRANS_702551,CUST_3947,11/20/2024,11/21/2024,801,PROD_0026,1,Mobile Payment,Desktop,Edge,191.84.20.202,False,No,Pending,11/25/2024,0.07,Europe
TRANS_884215,CUST_2402,11/16/2024,11/17/2024,170,PROD_0034,3,Bank Transfer,Desktop,Chrome,27.189.117.139,True,No,Delivered,11/20/2024,0.19,Africa
TRANS_224609,CUST_6807,11/14/2024,11/15/2024,676,PROD_0013,1,Bank Transfer,Tablet,Safari,96.243.227.30,True,No,Cancelled,11/15/2024,0.03,North America
TRANS_179196,CUST_9951,11/1/2024,11/2/2024,527,PROD_0048,1,PayPal,Desktop,Safari,225.133.201.182,True,No,Pending,11/5/2024,0.17,Asia Pacific
TRANS_774990,CUST_4111,11/1/2024,11/2/2024,958,PROD_0007,1,Credit Card,Desktop,Firefox,2.62.93.15,True,No,Pending,11/26/2024,0.06,Asia Pacific
TRANS_332564,CUST_9326,11/2/2024,11/3/2024,823,PROD_0049,2,Bank Transfer,Desktop,Firefox,247.103.21.249,False,No,Delivered,11/7/2024,0.1,Asia Pacific
TRANS_920840,CUST_3620,11/20/2024,11/21/2024,765,PROD_0046,3,Credit Card,Mobile,Safari,95.219.220.131,False,No,Cancelled,11/23/2024,0.12,Africa
TRANS_908991,CUST_8836,11/4/2024,11/5/2024,100,PROD_0015,1,Bank Transfer,Mobile,Chrome,104.64.54.137,True,No,Cancelled,11/26/2024,0.18,North America
TRANS_568905,CUST_4905,11/2/2024,11/3/2024,483,PROD_0019,3,Credit Card,Desktop,Safari,2.97.247.187,False,No,Delivered,11/18/2024,0.09,Europe
TRANS_275922,CUST_4068,11/8/2024,11/9/2024,793,PROD_0047,3,Bank Transfer,Tablet,Firefox,208.243.243.130,False,No,Pending,11/17/2024,0.02,Africa
TRANS_753522,CUST_8619,11/4/2024,11/5/2024,444,PROD_0040,1,Mobile Payment,Tablet,Safari,53.69.220.55,False,No,Delivered,11/11/2024,0.06,North America
TRANS_559504,CUST_8607,11/14/2024,11/15/2024,956,PROD_0033,3,Bank Transfer,Tablet,Chrome,68.14.142.15,False,No,Pending,11/22/2024,0.14,Europe
TRANS_438037,CUST_9927,11/13/2024,11/14/2024,272,PROD_0046,1,Mobile Payment,Tablet,Edge,54.185.87.214,True,No,Delivered,11/27/2024,0.08,North America
TRANS_112615,CUST_7448,11/12/2024,11/13/2024,689,PROD_0039,4,Bank Transfer,Tablet,Safari,12.63.42.226,True,No,Pending,11/27/2024,0.12,Asia Pacific
TRANS_522272,CUST_3631,11/4/2024,11/5/2024,707,PROD_0018,1,Mobile Payment,Desktop,Safari,173.92.219.220,True,No,Cancelled,11/11/2024,0.08,Africa
TRANS_696293,CUST_4665,11/18/2024,11/19/2024,211,PROD_0010,1,Bank Transfer,Mobile,Firefox,69.55.126.228,False,No,Delivered,11/25/2024,0.08,Europe
TRANS_976205,CUST_4271,11/3/2024,11/4/2024,177,PROD_0031,1,Mobile Payment,Desktop,Edge,226.24.190.25,True,No,Pending,11/27/2024,0.16,Africa
TRANS_212030,CUST_7980,11/9/2024,11/10/2024,136,PROD_0012,3,Credit Card,Desktop,Firefox,62.157.170.231,False,No,Pending,11/16/2024,0.02,Asia Pacific
TRANS_868587,CUST_5864,11/1/2024,11/2/2024,155,PROD_0004,1,PayPal,Desktop,Safari,158.159.186.51,False,No,Cancelled,11/11/2024,0.2,Asia Pacific
TRANS_827928,CUST_2383,11/1/2024,11/2/2024,676,PROD_0014,1,PayPal,Tablet,Firefox,231.12.191.168,False,No,Delivered,11/27/2024,0.03,Africa
TRANS_842910,CUST_7457,11/4/2024,11/5/2024,745,PROD_0015,1,Credit Card,Tablet,Firefox,47.167.167.20,True,No,Cancelled,11/17/2024,0.02,Africa
TRANS_349174,CUST_9417,11/10/2024,11/11/2024,522,PROD_0046,3,Bank Transfer,Mobile,Firefox,164.49.232.225,False,No,Cancelled,11/25/2024,0.15,Asia Pacific
TRANS_970263,CUST_9010,11/20/2024,11/21/2024,273,PROD_0038,1,Mobile Payment,Tablet,Safari,93.54.188.28,False,No,Pending,11/26/2024,0,Asia Pacific
TRANS_692042,CUST_1158,10/31/2024,11/1/2024,344,PROD_0038,3,PayPal,Tablet,Firefox,249.21.149.115,False,No,Cancelled,11/23/2024,0.16,Europe
TRANS_843265,CUST_6175,11/1/2024,11/2/2024,571,PROD_0031,2,Mobile Payment,Mobile,Edge,73.237.201.207,False,No,Pending,11/9/2024,0.11,Africa
TRANS_535408,CUST_1804,11/23/2024,11/24/2024,833,PROD_0001,3,Mobile Payment,Tablet,Safari,53.183.120.32,False,No,Cancelled,11/26/2024,0.11,Europe
TRANS_975054,CUST_2224,10/31/2024,11/1/2024,851,PROD_0017,3,Credit Card,Tablet,Edge,151.220.227.219,False,No,Delivered,11/14/2024,0.14,Europe
TRANS_121522,CUST_5863,11/15/2024,11/16/2024,806,PROD_0043,1,Mobile Payment,Mobile,Edge,183.17.47.88,True,No,Pending,11/21/2024,0.09,Europe
TRANS_906311,CUST_8955,11/4/2024,11/5/2024,757,PROD_0043,1,Mobile Payment,Desktop,Safari,33.194.244.109,False,No,Cancelled,11/23/2024,0.08,Africa
TRANS_744966,CUST_8921,11/1/2024,11/2/2024,114,PROD_0030,3,PayPal,Mobile,Chrome,244.156.162.168,False,No,Pending,11/7/2024,0.08,Europe
TRANS_336450,CUST_3368,11/4/2024,11/5/2024,768,PROD_0039,5,Credit Card,Mobile,Safari,38.18.187.158,True,No,Pending,11/25/2024,0.12,Europe
TRANS_361110,CUST_2862,11/13/2024,11/14/2024,185,PROD_0020,2,PayPal,Tablet,Chrome,23.58.143.166,True,No,Delivered,11/23/2024,0.02,Asia Pacific
TRANS_144482,CUST_6850,11/10/2024,11/11/2024,800,PROD_0005,1,Mobile Payment,Tablet,Safari,82.140.150.200,True,No,Cancelled,11/19/2024,0.11,Africa
TRANS_909510,CUST_1050,10/31/2024,11/1/2024,869,PROD_0043,1,Bank Transfer,Mobile,Safari,117.103.204.76,False,No,Pending,11/13/2024,0.19,Asia Pacific
TRANS_123138,CUST_5399,11/7/2024,11/8/2024,490,PROD_0019,1,Bank Transfer,Desktop,Firefox,160.68.66.88,False,No,Pending,11/25/2024,0.09,Africa
TRANS_334263,CUST_6592,11/13/2024,11/14/2024,345,PROD_0040,1,Bank Transfer,Tablet,Firefox,155.5.18.186,True,No,Pending,11/21/2024,0.15,Asia Pacific
TRANS_794114,CUST_4298,11/7/2024,11/8/2024,996,PROD_0005,3,PayPal,Desktop,Firefox,43.17.173.47,False,No,Delivered,11/26/2024,0.19,Europe
TRANS_665150,CUST_8389,11/3/2024,11/4/2024,881,PROD_0024,2,PayPal,Desktop,Chrome,178.9.189.230,False,No,Delivered,11/8/2024,0.16,Africa
TRANS_972757,CUST_1086,11/8/2024,11/9/2024,605,PROD_0044,1,Bank Transfer,Tablet,Safari,227.17.35.6,False,No,Cancelled,11/25/2024,0.11,North America
TRANS_980398,CUST_4949,11/1/2024,11/2/2024,843,PROD_0023,1,Credit Card,Desktop,Edge,250.52.205.34,False,No,Delivered,11/5/2024,0.14,Europe
TRANS_134474,CUST_4187,11/6/2024,11/7/2024,222,PROD_0001,2,Bank Transfer,Desktop,Edge,93.245.149.243,True,No,Cancelled,11/19/2024,0.12,Africa
TRANS_947881,CUST_7259,11/12/2024,11/13/2024,347,PROD_0022,2,Credit Card,Mobile,Safari,202.66.147.130,True,No,Cancelled,11/21/2024,0,Africa
TRANS_197423,CUST_1541,11/3/2024,11/4/2024,499,PROD_0005,1,PayPal,Mobile,Firefox,63.114.84.163,False,No,Delivered,11/19/2024,0.03,Europe
TRANS_998074,CUST_2527,11/1/2024,11/2/2024,742,PROD_0013,1,Mobile Payment,Tablet,Chrome,151.83.83.215,True,No,Cancelled,11/12/2024,0.17,Africa
TRANS_876723,CUST_3292,11/3/2024,11/4/2024,556,PROD_0041,1,PayPal,Tablet,Safari,27.183.87.235,True,No,Delivered,11/24/2024,0.17,North America
TRANS_599903,CUST_1566,11/16/2024,11/17/2024,527,PROD_0030,3,PayPal,Tablet,Edge,218.184.82.238,False,No,Pending,11/25/2024,0.03,North America
TRANS_149486,CUST_9913,10/31/2024,11/1/2024,937,PROD_0042,3,Mobile Payment,Desktop,Firefox,141.56.58.23,False,No,Pending,11/20/2024,0.11,North America
TRANS_250501,CUST_4512,11/21/2024,11/22/2024,394,PROD_0024,2,Mobile Payment,Desktop,Edge,145.188.199.152,False,No,Cancelled,11/23/2024,0.03,North America
TRANS_893142,CUST_1314,11/1/2024,11/2/2024,580,PROD_0031,1,Mobile Payment,Desktop,Firefox,74.75.39.211,True,No,Delivered,11/9/2024,0.15,Asia Pacific
TRANS_864097,CUST_1948,11/16/2024,11/17/2024,871,PROD_0014,1,Mobile Payment,Mobile,Edge,48.101.237.152,False,No,Pending,11/19/2024,0.02,North America
TRANS_250842,CUST_2761,11/4/2024,11/5/2024,127,PROD_0028,1,Credit Card,Desktop,Chrome,3.14.76.173,False,No,Delivered,11/8/2024,0.02,North America
TRANS_975940,CUST_1869,11/20/2024,11/21/2024,948,PROD_0032,1,Credit Card,Desktop,Edge,247.146.194.253,True,No,Delivered,11/26/2024,0.05,Asia Pacific
TRANS_247665,CUST_2772,11/9/2024,11/10/2024,760,PROD_0045,1,Mobile Payment,Tablet,Edge,225.61.252.208,False,No,Pending,11/17/2024,0.19,Africa
TRANS_548237,CUST_3979,11/7/2024,11/8/2024,233,PROD_0028,1,Credit Card,Mobile,Safari,38.141.15.90,False,No,Cancelled,11/13/2024,0.1,Africa
TRANS_478809,CUST_9728,11/3/2024,11/4/2024,820,PROD_0030,3,Mobile Payment,Desktop,Firefox,83.188.145.249,False,No,Cancelled,11/14/2024,0.12,Africa
TRANS_526748,CUST_3085,11/9/2024,11/10/2024,386,PROD_0001,1,Credit Card,Mobile,Edge,215.205.233.126,False,No,Delivered,11/16/2024,0.14,Europe
TRANS_489385,CUST_9878,11/10/2024,11/11/2024,259,PROD_0039,3,Bank Transfer,Tablet,Chrome,38.101.106.176,False,No,Pending,11/21/2024,0.09,North America
TRANS_316146,CUST_3981,11/13/2024,11/14/2024,517,PROD_0003,3,Mobile Payment,Tablet,Edge,57.103.242.58,False,No,Cancelled,11/14/2024,0.09,Asia Pacific
TRANS_840687,CUST_8476,11/15/2024,11/16/2024,289,PROD_0001,1,Bank Transfer,Tablet,Chrome,188.181.20.104,False,No,Delivered,11/22/2024,0.03,Asia Pacific
TRANS_497123,CUST_8625,11/13/2024,11/14/2024,563,PROD_0028,1,Bank Transfer,Tablet,Chrome,128.247.38.163,False,No,Delivered,11/21/2024,0.02,Asia Pacific
TRANS_186224,CUST_7441,11/15/2024,11/16/2024,947,PROD_0022,1,PayPal,Desktop,Firefox,134.61.229.173,False,No,Pending,11/22/2024,0.14,Europe
TRANS_344083,CUST_7381,11/10/2024,11/11/2024,529,PROD_0047,2,PayPal,Desktop,Edge,212.125.44.141,False,No,Cancelled,11/14/2024,0.1,Asia Pacific
TRANS_465781,CUST_8299,11/11/2024,11/12/2024,134,PROD_0022,2,PayPal,Mobile,Firefox,153.170.208.195,True,No,Delivered,11/26/2024,0.16,Europe
TRANS_632292,CUST_9208,11/2/2024,11/3/2024,336,PROD_0044,1,Credit Card,Mobile,Safari,198.115.169.132,False,No,Delivered,11/9/2024,0.14,Asia Pacific
TRANS_855499,CUST_1184,11/6/2024,11/7/2024,193,PROD_0015,1,PayPal,Tablet,Safari,156.240.211.228,False,No,Pending,11/19/2024,0.17,Europe
TRANS_100859,CUST_5765,11/5/2024,11/6/2024,194,PROD_0022,1,Bank Transfer,Mobile,Edge,232.250.96.215,True,No,Pending,11/15/2024,0.12,North America
TRANS_687630,CUST_8394,11/13/2024,11/14/2024,837,PROD_0039,1,Credit Card,Tablet,Firefox,225.80.240.80,False,No,Pending,11/27/2024,0.14,Africa
TRANS_361094,CUST_5010,11/21/2024,11/22/2024,599,PROD_0022,2,PayPal,Tablet,Chrome,203.108.52.80,True,No,Pending,11/24/2024,0.09,Asia Pacific
TRANS_356671,CUST_3964,11/6/2024,11/7/2024,279,PROD_0034,1,Credit Card,Desktop,Edge,129.107.78.80,False,No,Pending,11/26/2024,0.13,Asia Pacific
TRANS_100749,CUST_2341,11/19/2024,11/20/2024,643,PROD_0038,1,Mobile Payment,Desktop,Chrome,170.94.84.66,True,No,Pending,11/20/2024,0.01,North America
TRANS_743474,CUST_9576,11/15/2024,11/16/2024,558,PROD_0029,3,Credit Card,Mobile,Safari,231.97.18.121,False,No,Cancelled,11/25/2024,0.07,North America
TRANS_432750,CUST_1772,11/3/2024,11/4/2024,575,PROD_0022,3,PayPal,Desktop,Edge,87.94.9.41,False,No,Delivered,11/11/2024,0.07,North America
TRANS_539157,CUST_7187,11/10/2024,11/11/2024,892,PROD_0048,1,Credit Card,Mobile,Safari,183.227.155.184,True,No,Delivered,11/25/2024,0.01,North America
TRANS_554824,CUST_4470,11/20/2024,11/21/2024,869,PROD_0049,3,PayPal,Desktop,Edge,244.216.58.17,False,No,Pending,11/22/2024,0.14,Europe
TRANS_847260,CUST_3767,10/31/2024,11/1/2024,129,PROD_0005,3,Mobile Payment,Tablet,Firefox,136.148.128.112,False,No,Pending,11/13/2024,0.17,Africa
TRANS_964613,CUST_4909,11/5/2024,11/6/2024,207,PROD_0001,2,Credit Card,Mobile,Firefox,29.39.54.221,False,No,Delivered,11/17/2024,0.11,Europe
TRANS_154536,CUST_6390,11/15/2024,11/16/2024,450,PROD_0040,1,Credit Card,Mobile,Firefox,178.5.38.105,False,No,Cancelled,11/23/2024,0.03,North America
TRANS_301016,CUST_7174,11/6/2024,11/7/2024,451,PROD_0043,1,Mobile Payment,Desktop,Chrome,208.50.196.174,False,No,Pending,11/16/2024,0.16,North America
TRANS_520694,CUST_7633,11/2/2024,11/3/2024,577,PROD_0022,1,PayPal,Mobile,Safari,251.99.230.123,True,No,Cancelled,11/10/2024,0.12,Africa
TRANS_701454,CUST_2800,11/3/2024,11/4/2024,486,PROD_0046,1,PayPal,Mobile,Edge,181.15.194.180,True,No,Delivered,11/27/2024,0.16,Europe
TRANS_463746,CUST_5270,11/21/2024,11/22/2024,317,PROD_0016,2,Mobile Payment,Desktop,Edge,84.87.136.106,True,No,Delivered,11/24/2024,0.13,Asia Pacific
TRANS_596975,CUST_1114,11/2/2024,11/3/2024,370,PROD_0015,1,Bank Transfer,Tablet,Safari,203.24.190.207,False,No,Pending,11/4/2024,0.1,Africa
TRANS_754063,CUST_5309,10/31/2024,11/1/2024,556,PROD_0025,1,Mobile Payment,Desktop,Chrome,78.156.200.141,True,No,Pending,11/11/2024,0.02,Asia Pacific
TRANS_560723,CUST_9241,11/2/2024,11/3/2024,982,PROD_0023,3,Credit Card,Tablet,Firefox,167.214.26.176,True,No,Delivered,11/23/2024,0.19,Europe
TRANS_794868,CUST_8706,11/5/2024,11/6/2024,575,PROD_0002,1,PayPal,Desktop,Safari,17.51.123.157,True,No,Delivered,11/12/2024,0.02,North America
TRANS_857362,CUST_8425,11/15/2024,11/16/2024,883,PROD_0006,1,Bank Transfer,Tablet,Firefox,229.167.23.66,False,No,Delivered,11/27/2024,0.11,North America
TRANS_151755,CUST_2454,11/3/2024,11/4/2024,433,PROD_0004,4,Mobile Payment,Mobile,Firefox,247.179.51.96,True,No,Pending,11/18/2024,0.11,Africa
TRANS_779734,CUST_5035,11/18/2024,11/19/2024,897,PROD_0030,2,Mobile Payment,Tablet,Edge,198.76.114.106,True,No,Delivered,11/25/2024,0.2,Asia Pacific
TRANS_813831,CUST_9466,11/12/2024,11/13/2024,179,PROD_0019,3,Bank Transfer,Tablet,Safari,35.128.153.135,False,No,Delivered,11/20/2024,0.19,North America
TRANS_254910,CUST_8316,11/1/2024,11/2/2024,273,PROD_0032,1,Bank Transfer,Tablet,Edge,51.7.62.65,False,No,Cancelled,11/7/2024,0.05,Europe
TRANS_217419,CUST_8464,11/3/2024,11/4/2024,704,PROD_0015,1,Bank Transfer,Tablet,Edge,117.6.69.195,True,No,Pending,11/20/2024,0.18,Asia Pacific
TRANS_285500,CUST_1914,11/3/2024,11/4/2024,387,PROD_0020,3,Bank Transfer,Tablet,Firefox,36.79.33.72,False,No,Delivered,11/21/2024,0.14,North America
TRANS_957475,CUST_2466,11/1/2024,11/2/2024,150,PROD_0021,3,Credit Card,Desktop,Chrome,204.80.162.218,False,No,Delivered,11/10/2024,0.03,North America
TRANS_158131,CUST_7313,11/13/2024,11/14/2024,307,PROD_0022,3,PayPal,Tablet,Firefox,107.190.27.120,False,No,Pending,11/17/2024,0.18,North America
TRANS_156327,CUST_7883,11/10/2024,11/11/2024,846,PROD_0020,1,Bank Transfer,Desktop,Chrome,119.10.164.94,False,No,Delivered,11/12/2024,0.03,Africa
TRANS_674813,CUST_1150,11/21/2024,11/22/2024,576,PROD_0015,1,Mobile Payment,Tablet,Edge,195.118.71.172,False,No,Pending,11/27/2024,0.18,North America
TRANS_423436,CUST_8774,11/1/2024,11/2/2024,975,PROD_0022,1,PayPal,Tablet,Safari,244.236.218.183,True,No,Cancelled,11/17/2024,0.12,Asia Pacific
TRANS_914701,CUST_4861,11/2/2024,11/3/2024,248,PROD_0029,2,Bank Transfer,Tablet,Safari,108.120.207.217,True,No,Cancelled,11/3/2024,0.08,Europe
TRANS_295769,CUST_8898,10/31/2024,11/1/2024,144,PROD_0041,1,Credit Card,Mobile,Chrome,52.77.168.44,False,No,Pending,11/9/2024,0.04,Africa
TRANS_628765,CUST_3439,11/13/2024,11/14/2024,596,PROD_0038,3,Bank Transfer,Desktop,Firefox,139.181.152.91,True,No,Pending,11/18/2024,0.13,North America
TRANS_803252,CUST_1721,11/1/2024,11/2/2024,446,PROD_0032,1,Credit Card,Mobile,Edge,31.158.78.228,True,No,Cancelled,11/5/2024,0.11,Europe
TRANS_120746,CUST_5740,11/12/2024,11/13/2024,297,PROD_0049,2,Bank Transfer,Tablet,Chrome,183.27.226.43,False,No,Pending,11/21/2024,0.17,Asia Pacific
TRANS_706452,CUST_8562,11/5/2024,11/6/2024,750,PROD_0017,2,Credit Card,Tablet,Edge,198.213.131.138,True,No,Delivered,11/27/2024,0.06,Asia Pacific
TRANS_601025,CUST_8141,11/12/2024,11/13/2024,315,PROD_0036,1,Credit Card,Mobile,Chrome,14.151.155.103,False,No,Cancelled,11/16/2024,0.02,Africa
TRANS_924511,CUST_1762,11/2/2024,11/3/2024,205,PROD_0001,3,PayPal,Mobile,Edge,79.216.230.14,True,No,Pending,11/18/2024,0.07,Asia Pacific
TRANS_878499,CUST_9426,11/11/2024,11/12/2024,719,PROD_0024,3,Bank Transfer,Tablet,Edge,148.150.50.11,True,No,Cancelled,11/16/2024,0.04,Africa
TRANS_197649,CUST_8025,11/3/2024,11/4/2024,715,PROD_0014,1,PayPal,Desktop,Firefox,189.237.229.199,False,No,Cancelled,11/8/2024,0.04,Africa
TRANS_166190,CUST_7811,11/23/2024,11/24/2024,130,PROD_0034,2,Mobile Payment,Tablet,Chrome,84.190.179.13,False,No,Pending,11/27/2024,0,Europe
TRANS_550757,CUST_5684,11/7/2024,11/8/2024,538,PROD_0005,3,Mobile Payment,Mobile,Firefox,90.164.1.234,False,No,Pending,11/25/2024,0.2,North America
TRANS_502249,CUST_8180,11/10/2024,11/11/2024,798,PROD_0013,1,Mobile Payment,Tablet,Firefox,152.174.79.123,False,No,Delivered,11/27/2024,0.13,Asia Pacific
TRANS_423562,CUST_4430,11/4/2024,11/5/2024,796,PROD_0041,1,Mobile Payment,Desktop,Edge,37.181.189.238,False,No,Pending,11/18/2024,0.12,Asia Pacific
TRANS_297246,CUST_9995,11/6/2024,11/7/2024,561,PROD_0015,1,PayPal,Desktop,Safari,154.111.37.229,True,No,Pending,11/12/2024,0.15,North America
TRANS_563829,CUST_8690,11/13/2024,11/14/2024,429,PROD_0009,1,Bank Transfer,Desktop,Edge,109.224.167.252,False,No,Delivered,11/24/2024,0.06,Africa
TRANS_897652,CUST_6766,11/11/2024,11/12/2024,232,PROD_0034,2,PayPal,Desktop,Edge,79.29.70.248,True,No,Cancelled,11/16/2024,0.12,Europe
TRANS_883798,CUST_6363,10/31/2024,11/1/2024,244,PROD_0002,1,Mobile Payment,Tablet,Safari,204.56.245.87,True,No,Delivered,11/17/2024,0.09,Europe
TRANS_856540,CUST_8516,11/3/2024,11/4/2024,901,PROD_0024,2,Credit Card,Tablet,Edge,37.31.227.3,False,No,Pending,11/8/2024,0.15,Asia Pacific
TRANS_656760,CUST_8497,11/2/2024,11/3/2024,606,PROD_0027,5,Bank Transfer,Mobile,Safari,121.34.67.109,True,No,Delivered,11/18/2024,0.14,Asia Pacific
TRANS_206019,CUST_1183,11/8/2024,11/9/2024,500,PROD_0012,3,Bank Transfer,Tablet,Safari,38.68.38.211,False,No,Pending,11/24/2024,0.12,Asia Pacific
TRANS_348599,CUST_2561,11/11/2024,11/12/2024,730,PROD_0002,1,PayPal,Desktop,Safari,16.73.31.239,True,No,Cancelled,11/24/2024,0.15,Africa
TRANS_623949,CUST_3582,11/2/2024,11/3/2024,644,PROD_0045,1,Mobile Payment,Tablet,Safari,217.182.230.77,False,No,Delivered,11/20/2024,0.15,Africa
TRANS_954994,CUST_4434,11/1/2024,11/2/2024,784,PROD_0041,1,Bank Transfer,Mobile,Safari,153.26.133.68,True,No,Delivered,11/24/2024,0.07,Europe
TRANS_861707,CUST_4410,11/4/2024,11/5/2024,736,PROD_0047,2,Credit Card,Tablet,Edge,135.177.68.132,False,No,Delivered,11/18/2024,0.01,Europe
TRANS_576053,CUST_9700,11/1/2024,11/2/2024,816,PROD_0040,1,Bank Transfer,Desktop,Firefox,96.8.179.199,False,No,Cancelled,11/23/2024,0.14,Asia Pacific
TRANS_961847,CUST_6954,11/6/2024,11/7/2024,397,PROD_0036,1,PayPal,Tablet,Chrome,162.133.1.185,True,No,Delivered,11/20/2024,0.04,North America
TRANS_727338,CUST_6193,11/16/2024,11/17/2024,519,PROD_0046,1,Bank Transfer,Tablet,Firefox,205.3.34.40,False,No,Pending,11/25/2024,0.14,Europe
TRANS_278916,CUST_6866,11/7/2024,11/8/2024,739,PROD_0015,1,PayPal,Tablet,Firefox,245.244.167.248,False,No,Delivered,11/12/2024,0.08,Asia Pacific
TRANS_894155,CUST_5826,11/12/2024,11/13/2024,975,PROD_0049,2,PayPal,Desktop,Safari,45.198.164.129,False,No,Delivered,11/20/2024,0.09,Africa
TRANS_428937,CUST_1186,11/12/2024,11/13/2024,645,PROD_0033,1,Mobile Payment,Mobile,Chrome,4.17.76.61,True,No,Pending,11/16/2024,0.09,North America
TRANS_244412,CUST_7786,11/5/2024,11/6/2024,984,PROD_0027,2,Mobile Payment,Tablet,Safari,218.134.144.13,True,No,Cancelled,11/15/2024,0.12,Africa
TRANS_267361,CUST_3545,11/11/2024,11/12/2024,938,PROD_0019,2,Bank Transfer,Desktop,Chrome,19.209.76.63,False,No,Pending,11/15/2024,0.07,Europe
TRANS_204298,CUST_4172,11/11/2024,11/12/2024,532,PROD_0032,1,Bank Transfer,Desktop,Chrome,47.156.154.169,False,No,Cancelled,11/17/2024,0.06,Africa
TRANS_406734,CUST_5768,11/20/2024,11/21/2024,997,PROD_0035,2,Credit Card,Tablet,Chrome,76.63.234.195,False,No,Pending,11/21/2024,0.01,North America
TRANS_575672,CUST_6896,11/7/2024,11/8/2024,869,PROD_0006,1,PayPal,Desktop,Edge,226.102.124.242,True,No,Cancelled,11/26/2024,0.09,Asia Pacific
TRANS_249542,CUST_3579,11/6/2024,11/7/2024,292,PROD_0024,1,Mobile Payment,Tablet,Chrome,157.98.58.159,False,No,Pending,11/9/2024,0.03,North America
TRANS_232612,CUST_2767,11/8/2024,11/9/2024,713,PROD_0045,1,Bank Transfer,Mobile,Safari,103.111.93.105,False,No,Pending,11/13/2024,0.2,Africa
TRANS_880024,CUST_1509,11/1/2024,11/2/2024,485,PROD_0012,2,Bank Transfer,Desktop,Safari,168.129.84.159,False,No,Pending,11/25/2024,0.04,North America
TRANS_928719,CUST_3831,11/2/2024,11/3/2024,668,PROD_0030,1,Bank Transfer,Tablet,Chrome,133.197.11.20,True,No,Cancelled,11/13/2024,0.14,North America
TRANS_628153,CUST_7563,11/8/2024,11/9/2024,251,PROD_0003,1,Credit Card,Mobile,Chrome,5.252.129.157,False,No,Pending,11/17/2024,0.03,Africa
TRANS_595234,CUST_3382,11/7/2024,11/8/2024,684,PROD_0047,3,PayPal,Desktop,Edge,189.205.24.80,True,No,Pending,11/16/2024,0.17,Africa
